id,车型,车号,终端号,经度,纬度,海拔,时间,是否库内,车次,速度,插入时间
11561,225,34A,11508,110.4412168415,39.0603442386,987.6210711244,2016/6/22 19:10:24,1,,0,2016/6/22 19:10:20
11574,225,34A,11508,110.4412163584,39.0603401668,988.209922065,2016/6/22 19:10:27,1,,0,2016/6/22 19:10:20
11601,225,34A,11508,110.4412153429,39.060335455,988.457851815,2016/6/22 19:10:29,1,,0,2016/6/22 19:10:20
11609,225,34A,11508,110.441214232,39.0603302431,988.6155164437,2016/6/22 19:10:31,1,,0,2016/6/22 19:10:20
11614,225,34A,11508,110.4412143521,39.0603248663,988.7957354458,2016/6/22 19:10:33,1,,0,2016/6/22 19:10:20
11625,225,34A,11508,110.4412141308,39.0603203394,988.859673284,2016/6/22 19:10:35,1,,0,2016/6/22 19:10:50
11628,225,34A,11508,110.4412135296,39.0603162642,988.8935511913,2016/6/22 19:10:37,1,,0,2016/6/22 19:10:50
11666,225,34A,11508,110.4412119945,39.0603122807,988.8831439465,2016/6/22 19:10:39,1,,0,2016/6/22 19:10:50
11672,225,34A,11508,110.4412110774,39.060309554,988.764264443,2016/6/22 19:10:41,1,,0,2016/6/22 19:10:50
11682,207,658B,10908,110.883898724,39.084038436,945.3385136137,2016/6/22 19:10:43,0,,0,2016/6/22 19:10:50
11712,225,34A,11508,110.4412099015,39.0603066692,988.5241821287,2016/6/22 19:10:43,1,,0,2016/6/22 19:10:50
11713,225,34A,11508,110.4412083988,39.060305028,988.2726355055,2016/6/22 19:10:45,1,,0,2016/6/22 19:10:50
11721,225,34A,11508,110.4412076352,39.0603045934,987.8718847753,2016/6/22 19:10:47,1,,0,2016/6/22 19:10:50
11728,225,34A,11508,110.4412076292,39.06030409,987.4964182833,2016/6/22 19:10:49,1,,0,2016/6/22 19:10:50
11753,225,34A,11508,110.441206963,39.060303321,987.2207684126,2016/6/22 19:10:51,1,,0,2016/6/22 19:10:50
11782,225,34A,11508,110.441207271,39.0603025134,986.9821278322,2016/6/22 19:10:53,1,,0,2016/6/22 19:10:50
11787,225,34A,11508,110.4412084322,39.0603014379,986.7960228333,2016/6/22 19:10:55,1,,0,2016/6/22 19:10:50
11796,225,34A,11508,110.4412060292,39.0602992167,986.7984004617,2016/6/22 19:10:57,1,,0,2016/6/22 19:10:50
11826,225,34A,11508,110.4412040464,39.0602973663,986.8928773664,2016/6/22 19:10:59,1,,0,2016/6/22 19:10:50
11829,225,34A,11508,110.4412008345,39.060295126,987.0248412192,2016/6/22 19:11:01,1,,0,2016/6/22 19:10:50
11837,225,34A,11508,110.441197907,39.0602926331,987.159613736,2016/6/22 19:11:03,1,,0,2016/6/22 19:10:50
11862,225,34A,11508,110.441197353,39.0602917836,987.1012789011,2016/6/22 19:11:05,1,,0,2016/6/22 19:11:20
11870,225,34A,11508,110.4411956379,39.0602898417,987.0337063372,2016/6/22 19:11:07,1,,0,2016/6/22 19:11:20
11872,225,34A,11508,110.4411936275,39.0602870685,987.0163990194,2016/6/22 19:11:09,1,,0,2016/6/22 19:11:20
11907,225,34A,11508,110.4411957609,39.0602867191,986.8261661883,2016/6/22 19:11:11,1,,0,2016/6/22 19:11:20
11910,225,34A,11508,110.4411962598,39.0602855831,986.6483296966,2016/6/22 19:11:13,1,,0,2016/6/22 19:11:20
11915,225,34A,11508,110.4411965274,39.060285142,986.4547732966,2016/6/22 19:11:15,1,,0,2016/6/22 19:11:20
11939,225,34A,11508,110.4411970794,39.0602849379,986.3081351817,2016/6/22 19:11:17,1,,0,2016/6/22 19:11:20
11946,225,34A,11508,110.4411970647,39.0602843343,986.1844141511,2016/6/22 19:11:19,1,,0,2016/6/22 19:11:20
11951,225,34A,11508,110.4411967911,39.0602844818,986.0214082105,2016/6/22 19:11:21,1,,0,2016/6/22 19:11:20
11990,225,34A,11508,110.4411971119,39.0602855319,985.909461203,2016/6/22 19:11:23,1,,0,2016/6/22 19:11:20
11999,225,34A,11508,110.4411977446,39.0602867629,985.8679974778,2016/6/22 19:11:25,1,,0,2016/6/22 19:11:20
12007,225,34A,11508,110.4411979296,39.0602885885,985.7927874224,2016/6/22 19:11:28,1,,0,2016/6/22 19:11:20
12027,225,34A,11508,110.4411975753,39.0602886296,985.6443332648,2016/6/22 19:11:30,1,,0,2016/6/22 19:11:20
12035,225,34A,11508,110.4411980043,39.0602891704,985.4909884566,2016/6/22 19:11:32,1,,0,2016/6/22 19:11:20
12039,225,34A,11508,110.4411976058,39.0602909674,985.2927414626,2016/6/22 19:11:34,1,,0,2016/6/22 19:11:20
12060,225,34A,11508,110.4411976126,39.060293021,985.1069823382,2016/6/22 19:11:36,1,,0,2016/6/22 19:11:50
12066,225,34A,11508,110.4411978763,39.0602956476,984.9697820358,2016/6/22 19:11:38,1,,0,2016/6/22 19:11:50
12094,225,34A,11508,110.4411974266,39.0602981257,984.9957206622,2016/6/22 19:11:40,1,,0,2016/6/22 19:11:50
12098,225,34A,11508,110.4411981971,39.0603003342,985.1855067667,2016/6/22 19:11:42,1,,0,2016/6/22 19:11:50
12102,225,34A,11508,110.4411995383,39.0603019724,985.4850610532,2016/6/22 19:11:44,1,,0,2016/6/22 19:11:50
12144,225,34A,11508,110.4412015182,39.0603030373,985.9106726237,2016/6/22 19:11:46,1,,0,2016/6/22 19:11:50
12150,225,34A,11508,110.4412037678,39.0603038055,986.2657828219,2016/6/22 19:11:48,1,,0,2016/6/22 19:11:50
12152,225,34A,11508,110.4412054505,39.0603038945,986.6186045716,2016/6/22 19:11:50,1,,0,2016/6/22 19:11:50
12161,225,34A,11508,110.4412074048,39.0603034118,986.9861717029,2016/6/22 19:11:52,1,,0,2016/6/22 19:11:50
12169,207,1096B,60694,110.2453831865,39.2536474668,1049.2902980615,2016/6/22 19:11:53,0,,0,2016/6/22 19:11:50
12198,225,34A,11508,110.4412080327,39.0603028735,987.2661249032,2016/6/22 19:11:54,1,,0,2016/6/22 19:11:50
12206,225,34A,11508,110.4412077139,39.0603028769,987.5830448437,2016/6/22 19:11:56,1,,0,2016/6/22 19:11:50
12212,225,34A,11508,110.4412079875,39.0603033588,987.8027632013,2016/6/22 19:11:58,1,,0,2016/6/22 19:11:50
12243,225,34A,11508,110.4412078812,39.0603033133,987.904202261,2016/6/22 19:12:00,1,,0,2016/6/22 19:11:50
12248,225,34A,11508,110.4412079363,39.0603032708,987.9576336276,2016/6/22 19:12:02,1,,0,2016/6/22 19:11:50
12253,225,34A,11508,110.4412074354,39.0603035629,987.9494013153,2016/6/22 19:12:04,1,,0,2016/6/22 19:11:50
12278,225,34A,11508,110.4412062979,39.0603031743,987.8121391619,2016/6/22 19:12:06,1,,0,2016/6/22 19:12:20
12286,225,34A,11508,110.4412040395,39.0603020961,987.6898702532,2016/6/22 19:12:08,1,,0,2016/6/22 19:12:20
12290,225,34A,11508,110.4412027701,39.0603011635,987.6905234158,2016/6/22 19:12:10,1,,0,2016/6/22 19:12:20
12321,225,34A,11508,110.4412028528,39.0603005751,987.7234101184,2016/6/22 19:12:12,1,,0,2016/6/22 19:12:20
12327,225,34A,11508,110.4412016788,39.0603009818,987.8899449697,2016/6/22 19:12:14,1,,0,2016/6/22 19:12:20
12332,225,34A,11508,110.441199885,39.0603010362,988.1364178024,2016/6/22 19:12:16,1,,0,2016/6/22 19:12:20
12359,225,34A,11508,110.4411986215,39.0603001873,988.4747291813,2016/6/22 19:12:18,1,,0,2016/6/22 19:12:20
12371,225,34A,11508,110.4411969506,39.0602985177,988.6396893878,2016/6/22 19:12:20,1,,0,2016/6/22 19:12:20
12373,225,34A,11508,110.4411954687,39.0602963052,988.7360972473,2016/6/22 19:12:22,1,,0,2016/6/22 19:12:20
12402,225,34A,11508,110.4411942948,39.0602949636,988.7450976344,2016/6/22 19:12:24,1,,0,2016/6/22 19:12:20
12407,225,34A,11508,110.4411924054,39.0602920003,988.6744557293,2016/6/22 19:12:26,1,,0,2016/6/22 19:12:20
12413,225,34A,11508,110.441190151,39.0602894628,988.6407624977,2016/6/22 19:12:28,1,,0,2016/6/22 19:12:20
12434,225,34A,11508,110.441188058,39.0602865786,988.5275546983,2016/6/22 19:12:30,1,,0,2016/6/22 19:12:20
12460,225,34A,11508,110.4411872875,39.0602857688,988.4637962105,2016/6/22 19:12:31,1,,0,2016/6/22 19:12:50
12465,225,34A,11508,110.4411863556,39.0602847462,988.4291412886,2016/6/22 19:12:33,1,,0,2016/6/22 19:12:50
12471,225,34A,11508,110.4411877205,39.0602857594,988.4809449269,2016/6/22 19:12:35,1,,0,2016/6/22 19:12:50
12480,225,34A,11508,110.4411900467,39.0602869044,988.625804239,2016/6/22 19:12:37,1,,0,2016/6/22 19:12:50
12505,225,34A,11508,110.4411915769,39.0602882795,988.8820116334,2016/6/22 19:12:39,1,,0,2016/6/22 19:12:50
12513,225,34A,11508,110.4411920119,39.0602896734,989.1356401881,2016/6/22 19:12:41,1,,0,2016/6/22 19:12:50
12518,225,34A,11508,110.4411934318,39.060291763,989.3416972635,2016/6/22 19:12:43,1,,0,2016/6/22 19:12:50
12543,225,34A,11508,110.4411942151,39.0602942208,989.5132452091,2016/6/22 19:12:45,1,,0,2016/6/22 19:12:50
12546,225,34A,11508,110.4411923661,39.0602942478,989.6999853114,2016/6/22 19:12:47,1,,0,2016/6/22 19:12:50
12562,225,34A,11508,110.441189664,39.0602936337,989.7522719288,2016/6/22 19:12:49,1,,0,2016/6/22 19:12:50
12564,225,34A,11508,110.4411869343,39.060291887,989.6738701323,2016/6/22 19:12:51,1,,0,2016/6/22 19:12:50
12568,225,34A,11508,110.4411840117,39.0602903941,989.4179106327,2016/6/22 19:12:53,1,,0,2016/6/22 19:12:50
12578,225,34A,11508,110.4411798876,39.0602881753,989.197797602,2016/6/22 19:12:55,1,,0,2016/6/22 19:12:50
12604,225,34A,11508,110.4411759928,39.0602863759,988.983774269,2016/6/22 19:12:57,1,,0,2016/6/22 19:12:50
12611,225,34A,11508,110.4411722593,39.060284999,988.7595515251,2016/6/22 19:12:59,1,,0,2016/6/22 19:12:50
12616,225,34A,11508,110.4411694194,39.0602831276,988.5553829474,2016/6/22 19:13:01,1,,0,2016/6/22 19:12:50
12661,225,34A,11508,110.4411677849,39.0602812221,988.4669573121,2016/6/22 19:13:03,1,,0,2016/6/22 19:13:20
12663,225,34A,11508,110.4411714681,39.060283222,988.2092083041,2016/6/22 19:13:05,1,,0,2016/6/22 19:13:20
12668,225,34A,11508,110.4411739538,39.0602831065,988.0821828004,2016/6/22 19:13:07,1,,0,2016/6/22 19:13:20
12686,225,34A,11508,110.4411758726,39.0602825216,987.9717730246,2016/6/22 19:13:09,1,,0,2016/6/22 19:13:20
12692,225,34A,11508,110.4411762161,39.0602798581,988.034670773,2016/6/22 19:13:11,1,,0,2016/6/22 19:13:20
12696,225,34A,11508,110.4411765615,39.0602773391,988.2206235658,2016/6/22 19:13:13,1,,0,2016/6/22 19:13:20
12733,225,34A,11508,110.441176907,39.0602741208,988.3435626104,2016/6/22 19:13:15,1,,0,2016/6/22 19:13:20
12750,225,34A,11508,110.4411773459,39.0602711183,988.4211090002,2016/6/22 19:13:17,1,,0,2016/6/22 19:13:20
12754,225,34A,11508,110.4411773095,39.0602677177,988.3468234353,2016/6/22 19:13:19,1,,0,2016/6/22 19:13:20
12774,225,34A,11508,110.4411770399,39.0602654968,988.1904753055,2016/6/22 19:13:21,1,,0,2016/6/22 19:13:20
12778,225,34A,11508,110.4411773371,39.060263955,988.0364155723,2016/6/22 19:13:23,1,,0,2016/6/22 19:13:20
12783,225,34A,11508,110.441176537,39.060262917,987.8134343568,2016/6/22 19:13:25,1,,0,2016/6/22 19:13:20
12817,225,34A,11508,110.4411747756,39.0602619571,987.5163016208,2016/6/22 19:13:27,1,,0,2016/6/22 19:13:20
12823,225,34A,11508,110.4411718382,39.0602613292,987.2689501019,2016/6/22 19:13:29,1,,0,2016/6/22 19:13:20
12830,225,34A,11508,110.4411690622,39.0602617532,987.0681115026,2016/6/22 19:13:31,1,,0,2016/6/22 19:13:20
12861,225,34A,11508,110.4411649725,39.0602627206,986.7929277783,2016/6/22 19:13:35,1,,0,2016/6/22 19:13:50
12872,225,34A,11508,110.4411646183,39.0602632512,986.688583253,2016/6/22 19:13:37,1,,0,2016/6/22 19:13:50
12894,225,34A,11508,110.4411656987,39.0602638176,986.6745644258,2016/6/22 19:13:39,1,,0,2016/6/22 19:13:50
12898,225,34A,11508,110.4411669957,39.0602649738,986.7226816379,2016/6/22 19:13:41,1,,0,2016/6/22 19:13:50
12904,225,34A,11508,110.4411693859,39.0602669457,986.7385418918,2016/6/22 19:13:43,1,,0,2016/6/22 19:13:50
12908,225,34A,11508,110.4411718184,39.0602683459,986.8008661689,2016/6/22 19:13:45,1,,0,2016/6/22 19:13:50
12940,225,34A,11508,110.4411730495,39.0602690902,986.9053383246,2016/6/22 19:13:47,1,,0,2016/6/22 19:13:50
12943,225,34A,11508,110.441174499,39.0602699393,987.1382891759,2016/6/22 19:13:49,1,,0,2016/6/22 19:13:50
12948,225,34A,11508,110.4411754053,39.0602720019,987.3480505915,2016/6/22 19:13:51,1,,0,2016/6/22 19:13:50
12981,225,34A,11508,110.4411755666,39.0602739629,987.4764814135,2016/6/22 19:13:53,1,,0,2016/6/22 19:13:50
12987,225,34A,11508,110.4411751868,39.0602753936,987.5346406875,2016/6/22 19:13:55,1,,0,2016/6/22 19:13:50
13008,207,6217A,60544,110.3371720412,39.160072341,1020.1425241632,2016/6/22 19:07:59,0,,0,2016/6/22 19:13:50
13009,207,6217A,60544,110.3370449911,39.1601915699,1020.0077402359,2016/6/22 19:08:01,0,,0,2016/6/22 19:13:50
13010,207,6217A,60544,110.3369187803,39.1603118843,1019.9783638772,2016/6/22 19:08:03,0,,0,2016/6/22 19:13:50
13011,207,6217A,60544,110.3367915367,39.1604313026,1019.7703262651,2016/6/22 19:08:05,0,,0,2016/6/22 19:13:50
13012,207,6217A,60544,110.3366673768,39.1605531977,1020.4914593948,2016/6/22 19:08:07,0,,0,2016/6/22 19:13:50
13013,207,6217A,60544,110.3365471352,39.1606776962,1020.8260132466,2016/6/22 19:08:09,0,,0,2016/6/22 19:13:50
13014,207,6217A,60544,110.3364244871,39.1608018853,1020.8544119,2016/6/22 19:08:11,0,,0,2016/6/22 19:13:50
13015,207,6217A,60544,110.336304426,39.1609249284,1020.8173782127,2016/6/22 19:08:13,0,,0,2016/6/22 19:13:50
13016,207,6217A,60544,110.3361861326,39.1610507053,1020.8668752285,2016/6/22 19:08:15,0,,0,2016/6/22 19:13:50
13017,207,6217A,60544,110.3360668906,39.1611751371,1020.7831023699,2016/6/22 19:08:17,0,,0,2016/6/22 19:13:50
13018,207,6217A,60544,110.3359499951,39.1613036509,1020.8079125648,2016/6/22 19:08:19,0,,0,2016/6/22 19:13:50
13019,207,6217A,60544,110.3358373705,39.1614337131,1020.7641774546,2016/6/22 19:08:21,0,,0,2016/6/22 19:13:50
13020,207,6217A,60544,110.335720591,39.1615621743,1020.6378742512,2016/6/22 19:08:23,0,,0,2016/6/22 19:13:50
13021,207,6217A,60544,110.3356156982,39.1616985835,1020.0297839278,2016/6/22 19:08:25,0,,0,2016/6/22 19:13:50
13022,207,6217A,60544,110.3355054072,39.1618327574,1020.1381828878,2016/6/22 19:08:27,0,,0,2016/6/22 19:13:50
13023,207,6217A,60544,110.3353997217,39.1619717711,1019.9668499893,2016/6/22 19:08:29,0,,0,2016/6/22 19:13:50
13025,207,6217A,60544,110.3353007178,39.1621121183,1019.7246108064,2016/6/22 19:08:31,0,,0,2016/6/22 19:13:50
13026,207,6217A,60544,110.335197449,39.162248866,1019.9572741343,2016/6/22 19:08:33,0,,0,2016/6/22 19:13:50
13027,207,6217A,60544,110.3351078959,39.1623964964,1019.6089644497,2016/6/22 19:08:35,0,,0,2016/6/22 19:13:50
13028,207,6217A,60544,110.3350149547,39.1625378543,1019.0073678009,2016/6/22 19:08:37,0,,0,2016/6/22 19:13:50
13029,207,6217A,60544,110.334923949,39.1626799689,1018.8568558134,2016/6/22 19:08:39,0,,0,2016/6/22 19:13:50
13031,207,6217A,60544,110.3348324817,39.1628234378,1018.410930316,2016/6/22 19:08:41,0,,0,2016/6/22 19:13:50
13032,207,6217A,60544,110.3347423053,39.1629652109,1019.1304669436,2016/6/22 19:08:43,0,,0,2016/6/22 19:13:50
13033,207,6217A,60544,110.3346559139,39.1631088672,1019.8466630951,2016/6/22 19:08:45,0,,0,2016/6/22 19:13:50
13034,207,6217A,60544,110.3345599142,39.1632447818,1020.4148498308,2016/6/22 19:08:47,0,,0,2016/6/22 19:13:50
13035,207,6217A,60544,110.3344697514,39.1633796912,1021.3259322401,2016/6/22 19:08:49,0,,0,2016/6/22 19:13:50
13036,207,6217A,60544,110.3343891363,39.1635223129,1022.2149357591,2016/6/22 19:08:51,0,,0,2016/6/22 19:13:50
13037,207,6217A,60544,110.3342958724,39.1636613362,1022.7236221675,2016/6/22 19:08:53,0,,0,2016/6/22 19:13:50
13038,207,6217A,60544,110.3342177006,39.1638085703,1023.4431308676,2016/6/22 19:08:55,0,,0,2016/6/22 19:13:50
13039,207,6217A,60544,110.3341286144,39.1639481257,1024.2277039662,2016/6/22 19:08:57,0,,0,2016/6/22 19:13:50
13040,207,6217A,60544,110.3340414013,39.1640895861,1024.5467828168,2016/6/22 19:08:59,0,,0,2016/6/22 19:13:50
13041,207,6217A,60544,110.3339587477,39.1642322441,1025.2726680981,2016/6/22 19:09:01,0,,0,2016/6/22 19:13:50
13043,207,6217A,60544,110.333875057,39.1643749491,1026.1663473034,2016/6/22 19:09:03,0,,0,2016/6/22 19:13:50
13044,207,6217A,60544,110.3337961695,39.1645249543,1026.4607913252,2016/6/22 19:09:05,0,,0,2016/6/22 19:13:50
13046,207,6217A,60544,110.3337192139,39.1646723616,1026.7927249307,2016/6/22 19:09:07,0,,0,2016/6/22 19:13:50
13047,207,6217A,60544,110.3331116599,39.1656608403,1029.3926935801,2016/6/22 19:09:21,0,,0,2016/6/22 19:13:50
13048,207,6217A,60544,110.3331116599,39.1656608403,1029.3926935801,2016/6/22 19:09:21,0,,0,2016/6/22 19:13:50
13049,207,6217A,60544,110.3331116599,39.1656608403,1029.3926935801,2016/6/22 19:09:21,0,,0,2016/6/22 19:13:50
13050,207,6217A,60544,110.3331116599,39.1656608403,1029.3926935801,2016/6/22 19:09:21,0,,0,2016/6/22 19:13:50
13051,207,6217A,60544,110.3331116599,39.1656608403,1029.3926935801,2016/6/22 19:09:21,0,,0,2016/6/22 19:13:50
13053,207,6217A,60544,110.3310742253,39.1691746452,1024.3684429126,2016/6/22 19:10:09,0,,0,2016/6/22 19:13:50
13054,207,6217A,60544,110.3310742253,39.1691746452,1024.3684429126,2016/6/22 19:10:09,0,,0,2016/6/22 19:13:50
13055,207,6217A,60544,110.3310742253,39.1691746452,1024.3684429126,2016/6/22 19:10:09,0,,0,2016/6/22 19:13:50
13056,207,6217A,60544,110.3310742253,39.1691746452,1024.3684429126,2016/6/22 19:10:09,0,,0,2016/6/22 19:13:50
13057,207,6217A,60544,110.3291119972,39.1727740017,1012.5542851398,2016/6/22 19:10:57,0,,0,2016/6/22 19:13:50
13060,207,6217A,60544,110.3276276583,39.1755720053,1020.6299599139,2016/6/22 19:11:34,0,,0,2016/6/22 19:13:50
13061,207,6217A,60544,110.3276276583,39.1755720053,1020.6299599139,2016/6/22 19:11:34,0,,0,2016/6/22 19:13:50
13062,207,6217A,60544,110.3266293614,39.1773822019,1024.6117925625,2016/6/22 19:11:58,0,,0,2016/6/22 19:13:50
13063,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13064,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13065,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13066,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13067,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13070,225,34A,11508,110.4411746603,39.0602761662,987.6511039138,2016/6/22 19:13:57,1,,0,2016/6/22 19:13:50
13074,225,34A,11508,110.4411744311,39.0602770755,987.7647404037,2016/6/22 19:13:59,1,,0,2016/6/22 19:13:50
13089,225,34A,11508,110.4411742569,39.0602774527,987.8876986243,2016/6/22 19:14:01,1,,0,2016/6/22 19:13:50
13097,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13098,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13099,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13100,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13101,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13102,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13104,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13105,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13108,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13109,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13110,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13111,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13112,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13113,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13114,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13115,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13117,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13118,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13119,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13120,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13121,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13122,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13124,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13125,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13126,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13127,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13128,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13129,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13130,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13131,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13132,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13134,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13135,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13136,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13137,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13141,225,34A,11508,110.4411765153,39.0602798595,988.1296935556,2016/6/22 19:14:03,1,,0,2016/6/22 19:13:50
13147,225,34A,11508,110.441179247,39.0602808417,988.2492324114,2016/6/22 19:14:05,1,,0,2016/6/22 19:13:50
13148,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13149,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13150,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13151,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13152,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13153,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13154,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13155,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:13:50
13156,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13158,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13159,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13160,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13162,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13164,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13165,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13167,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13168,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13169,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
13170,207,6217A,60544,110.325542796,39.1791371776,1025.5335291456,2016/6/22 19:12:22,0,,0,2016/6/22 19:14:20
